,Date,Sensor_ID,CO2_Room,CO_Room,H2_Room,Humidity_Room,PM05_Room,PM100_Room,PM10_Room,PM25_Room,PM40_Room,PM_Room_Typical_Size,PM_Total_Room,Temperature_Room,VOC_Room,VOC_Room_RAW,scenario_label,class,number_label,UV_Room,Interval_label,CO2_Room_Trend,CO_Room_Trend,H2_Room_Trend,PM05_Room_Trend,PM10_Room_Trend,PM25_Room_Trend,PM40_Room_Trend,PM100_Room_Trend,PM_Room_Typical_Size_Trend,VOC_Room_RAW_Trend
437,1090,sensornode0006,584.9,0.47,1.56,43.02,75,0,11,0,0,0.51,87,25.05,70.4,0.01,Ventilation,1,,,4,0.543333333333333,-0.523333333333333,-0.676666666666667,0.523333333333333,0.516666666666667,0.433333333333333,0.44,0.436666666666667,0.346666666666667,0.22
438,1090,sensornode0007,788.3,1.85,1.04,43.13,79,0,12,0,0,0.5,92,25.06,82.4,-0.03,Ventilation,1,,,4,0.286666666666667,-0.68,-0.8,0.82,0.806666666666667,0.353333333333333,0.29,0.283333333333333,0.73,-0.15
439,1090,sensornode0008,660,1.84,1.67,36.09,81,0,11,0,0,0.43,93,19,77.2,0.1,Ventilation,1,,,4,0.466666666666667,-0.583333333333333,-0.81,0.65,0.67,0.366666666666667,0.366666666666667,0.356666666666667,0.513333333333333,-0.04
440,1100,sensornode0005,540.7,0.75,2.1,42.3,77,0,12,0,0,0.5,90,25.1,82.4,0.06,Ventilation,1,,,4,0.336666666666667,-0.696666666666667,-0.87,0.66,0.69,0.366666666666667,0.3,0.296666666666667,0.34,-0.16
441,1100,sensornode0006,584.1,-0.02,1.3,43.12,77,0,12,0,0,0.51,89,25.03,67.2,-0.01,Ventilation,1,,,4,0.543333333333333,-0.523333333333333,-0.676666666666667,0.523333333333333,0.516666666666667,0.433333333333333,0.44,0.436666666666667,0.346666666666667,0.22
442,1100,sensornode0007,795.6,0.64,0.81,43.25,80,0,12,0,0,0.5,93,25.05,72.8,-0.06,Ventilation,1,,,4,0.286666666666667,-0.68,-0.8,0.82,0.806666666666667,0.353333333333333,0.29,0.283333333333333,0.73,-0.15
443,1100,sensornode0008,700.1,0.97,1.27,45.26,83,0,11,0,0,0.44,95,23.74,72.4,0.06,Ventilation,1,,,4,0.466666666666667,-0.583333333333333,-0.81,0.65,0.67,0.366666666666667,0.366666666666667,0.356666666666667,0.513333333333333,-0.04
444,1110,sensornode0005,541.5,-0.08,1.58,42.28,73,0,11,0,0,0.49,86,25.15,75.4,0.04,Ventilation,1,,,4,0.336666666666667,-0.696666666666667,-0.87,0.66,0.69,0.366666666666667,0.3,0.296666666666667,0.34,-0.16
445,1110,sensornode0006,585,-0.02,1.3,43.29,78,0,12,0,0,0.51,91,25.03,64.8,-0.05,Ventilation,1,,,4,0.543333333333333,-0.523333333333333,-0.676666666666667,0.523333333333333,0.516666666666667,0.433333333333333,0.44,0.436666666666667,0.346666666666667,0.22
446,1110,sensornode0007,799.3,0.64,0.81,43.35,78,0,12,0,0,0.51,91,25.05,67,-0.08,Ventilation,1,,,4,0.286666666666667,-0.68,-0.8,0.82,0.806666666666667,0.353333333333333,0.29,0.283333333333333,0.73,-0.15
447,1110,sensornode0008,689.5,0.97,1.27,45.26,83,0,11,0,0,0.43,95,23.75,69.2,0.05,Ventilation,1,,,4,0.466666666666667,-0.583333333333333,-0.81,0.65,0.67,0.366666666666667,0.366666666666667,0.356666666666667,0.513333333333333,-0.04
448,1120,sensornode0005,543.1,-0.08,1.58,42.29,70,0,11,0,0,0.48,81,25.2,71.2,0.01,Ventilation,1,,,4,0.336666666666667,-0.696666666666667,-0.87,0.66,0.69,0.366666666666667,0.3,0.296666666666667,0.34,-0.16
449,1120,sensornode0006,584.4,-0.23,1.1,43.17,82,0,13,0,0,0.5,95,25.03,63.2,-0.01,Ventilation,1,,,4,0.543333333333333,-0.523333333333333,-0.676666666666667,0.523333333333333,0.516666666666667,0.433333333333333,0.44,0.436666666666667,0.346666666666667,0.22
450,1120,sensornode0007,811.3,0.09,0.65,43.38,80,0,12,0,0,0.51,93,25.05,62.6,-0.1,Ventilation,1,,,4,0.286666666666667,-0.68,-0.8,0.82,0.806666666666667,0.353333333333333,0.29,0.283333333333333,0.73,-0.15
451,1120,sensornode0008,705.2,0.84,0.98,45.36,83,0,11,0,0,0.44,95,23.83,67.4,0.03,Ventilation,1,,,4,0.466666666666667,-0.583333333333333,-0.81,0.65,0.67,0.366666666666667,0.366666666666667,0.356666666666667,0.513333333333333,-0.04
452,1130,sensornode0005,547.9,-0.5,1.2,42.24,69,0,11,0,0,0.48,80,25.23,67.8,0,Ventilation,1,,,4,0.336666666666667,-0.696666666666667,-0.87,0.66,0.69,0.366666666666667,0.3,0.296666666666667,0.34,-0.16
453,1130,sensornode0006,600.1,-0.36,0.68,43.28,115,0,18,0,0,0.47,133,24.92,83,0.25,Ventilation,1,,,4,0.543333333333333,-0.523333333333333,-0.676666666666667,0.523333333333333,0.516666666666667,0.433333333333333,0.44,0.436666666666667,0.346666666666667,0.22
454,1130,sensornode0007,806,0.09,0.65,43.5,84,0,13,0,0,0.52,97,25.05,59.8,-0.11,Ventilation,1,,,4,0.286666666666667,-0.68,-0.8,0.82,0.806666666666667,0.353333333333333,0.29,0.283333333333333,0.73,-0.15
455,1130,sensornode0008,652,0.84,0.98,45.22,81,0,11,0,0,0.44,93,23.85,66.2,0.03,Ventilation,1,,,4,0.466666666666667,-0.583333333333333,-0.81,0.65,0.67,0.366666666666667,0.366666666666667,0.356666666666667,0.513333333333333,-0.04
456,1140,sensornode0005,551.5,-0.5,1.2,42.29,67,0,10,0,0,0.48,78,25.26,66,-0.02,Ventilation,1,,,4,0.336666666666667,-0.696666666666667,-0.87,0.66,0.69,0.366666666666667,0.3,0.296666666666667,0.34,-0.16
457,1140,sensornode0006,599,-0.29,0.58,43.32,98,0,15,0,0,0.47,114,24.91,78.2,0.19,Ventilation,1,,,4,0.543333333333333,-0.523333333333333,-0.676666666666667,0.523333333333333,0.516666666666667,0.433333333333333,0.44,0.436666666666667,0.346666666666667,0.22
458,1140,sensornode0007,795.1,-0.11,0.63,43.59,85,0,13,0,0,0.52,99,25.04,58,-0.12,Ventilation,1,,,4,0.286666666666667,-0.68,-0.8,0.82,0.806666666666667,0.353333333333333,0.29,0.283333333333333,0.73,-0.15
459,1140,sensornode0008,624.2,0.65,0.82,45.09,80,0,11,0,0,0.43,91,23.83,65.4,0.03,Ventilation,1,,,4,0.466666666666667,-0.583333333333333,-0.81,0.65,0.67,0.366666666666667,0.366666666666667,0.356666666666667,0.513333333333333,-0.04
460,1150,sensornode0005,553.2,-0.79,0.93,42.26,63,0,10,0,0,0.48,74,25.27,64.4,-0.01,Ventilation,1,,,4,0.336666666666667,-0.696666666666667,-0.87,0.66,0.69,0.366666666666667,0.3,0.296666666666667,0.34,-0.16
461,1150,sensornode0006,599.7,-0.29,0.58,43.36,85,0,13,0,0,0.47,99,24.93,74.4,0.14,Ventilation,1,,,4,0.543333333333333,-0.523333333333333,-0.676666666666667,0.523333333333333,0.516666666666667,0.433333333333333,0.44,0.436666666666667,0.346666666666667,0.22
462,1150,sensornode0007,793.6,-0.11,0.63,43.52,85,0,13,0,0,0.52,99,25.02,57,-0.11,Ventilation,1,,,4,0.286666666666667,-0.68,-0.8,0.82,0.806666666666667,0.353333333333333,0.29,0.283333333333333,0.73,-0.15
463,1150,sensornode0008,618.4,0.87,0.35,45.89,108,0,15,0,0,0.47,124,23.47,73.8,0.19,Ventilation,1,,,4,0.466666666666667,-0.583333333333333,-0.81,0.65,0.67,0.366666666666667,0.366666666666667,0.356666666666667,0.513333333333333,-0.04
464,1160,sensornode0005,587.3,-0.46,0.05,42.43,108,0,17,0,0,0.5,125,25.11,104.2,0.58,Ventilation,1,,,4,0.336666666666667,-0.696666666666667,-0.87,0.66,0.69,0.366666666666667,0.3,0.296666666666667,0.34,-0.16
465,1160,sensornode0006,599,-0.44,0.52,43.29,72,0,11,0,0,0.48,83,25,71.8,0.12,Ventilation,1,,,4,0.543333333333333,-0.523333333333333,-0.676666666666667,0.523333333333333,0.516666666666667,0.433333333333333,0.44,0.436666666666667,0.346666666666667,0.22
466,1160,sensornode0007,794.4,-0.39,0.27,43.71,105,0,16,0,0,0.53,122,24.89,81,0.18,Ventilation,1,,,4,0.286666666666667,-0.68,-0.8,0.82,0.806666666666667,0.353333333333333,0.29,0.283333333333333,0.73,-0.15
467,1160,sensornode0008,636.4,1.01,0.29,45.99,95,0,13,0,0,0.46,109,23.49,71.4,0.13,Ventilation,1,,,4,0.466666666666667,-0.583333333333333,-0.81,0.65,0.67,0.366666666666667,0.366666666666667,0.356666666666667,0.513333333333333,-0.04
468,1170,sensornode0005,580.4,-0.65,-0.11,42.47,94,0,15,0,0,0.5,109,25.11,95.8,0.48,Ventilation,1,,,4,0.336666666666667,-0.696666666666667,-0.87,0.66,0.69,0.366666666666667,0.3,0.296666666666667,0.34,-0.16
469,1170,sensornode0006,599.6,-0.44,0.52,43.21,75,0,11,0,0,0.5,87,25.05,69.6,0.12,Ventilation,1,,,4,0.543333333333333,-0.523333333333333,-0.676666666666667,0.523333333333333,0.516666666666667,0.433333333333333,0.44,0.436666666666667,0.346666666666667,0.22
470,1170,sensornode0007,793.1,-0.39,0.27,43.75,94,0,15,0,0,0.54,110,24.9,75,0.12,Ventilation,1,,,4,0.286666666666667,-0.68,-0.8,0.82,0.806666666666667,0.353333333333333,0.29,0.283333333333333,0.73,-0.15
471,1170,sensornode0008,656.5,1.01,0.29,45.82,88,0,12,0,0,0.45,101,23.63,69.6,0.13,Ventilation,1,,,4,0.466666666666667,-0.583333333333333,-0.81,0.65,0.67,0.366666666666667,0.366666666666667,0.356666666666667,0.513333333333333,-0.04
472,1180,sensornode0005,578.4,-0.65,-0.11,42.55,84,0,13,0,0,0.5,98,25.13,89.4,0.39,Ventilation,1,,,4,0.336666666666667,-0.696666666666667,-0.87,0.66,0.69,0.366666666666667,0.3,0.296666666666667,0.34,-0.16
473,1180,sensornode0006,601.4,-0.56,0.46,43.18,10455,2,1671,44,3,0.54,12177,25.12,77.6,1.79,Ventilation,1,,,4,0.543333333333333,-0.523333333333333,-0.676666666666667,0.523333333333333,0.516666666666667,0.433333333333333,0.44,0.436666666666667,0.346666666666667,0.22
474,1180,sensornode0007,795.8,-0.5,0.22,43.74,88,0,14,0,0,0.55,102,24.93,71,0.09,Ventilation,1,,,4,0.286666666666667,-0.68,-0.8,0.82,0.806666666666667,0.353333333333333,0.29,0.283333333333333,0.73,-0.15
475,1180,sensornode0008,648.5,0.69,0.24,45.41,80,0,11,0,0,0.45,91,23.8,68.4,0.13,Ventilation,1,,,4,0.466666666666667,-0.583333333333333,-0.81,0.65,0.67,0.366666666666667,0.366666666666667,0.356666666666667,0.513333333333333,-0.04
476,1190,sensornode0005,589.6,-0.6,-0.21,42.62,77,0,12,0,0,0.49,90,25.11,84.8,0.34,Ventilation,1,,,4,0.336666666666667,-0.696666666666667,-0.87,0.66,0.69,0.366666666666667,0.3,0.296666666666667,0.34,-0.16
477,1190,sensornode0006,601.2,-0.56,0.46,43.07,31066,9,5035,173,17,0.61,36303,25.18,126.2,5.5,Wood,1,,,4,0.543333333333333,-0.523333333333333,-0.676666666666667,0.523333333333333,0.516666666666667,0.433333333333333,0.44,0.436666666666667,0.346666666666667,0.22
478,1190,sensornode0007,790.7,-0.5,0.22,43.69,82,0,13,0,0,0.56,96,24.97,67.8,0.05,Ventilation,1,,,4,0.286666666666667,-0.68,-0.8,0.82,0.806666666666667,0.353333333333333,0.29,0.283333333333333,0.73,-0.15
479,1190,sensornode0008,634.1,0.69,0.24,45.08,255,0,36,0,0,0.44,292,23.96,68,0.16,Ventilation,1,,,4,0.466666666666667,-0.583333333333333,-0.81,0.65,0.67,0.366666666666667,0.366666666666667,0.356666666666667,0.513333333333333,-0.04
480,1200,sensornode0005,585.9,-0.6,-0.21,42.68,2087,0,332,8,0,0.48,2429,25.1,81.6,0.46,Ventilation,1,,,4,0.336666666666667,-0.696666666666667,-0.87,0.66,0.69,0.366666666666667,0.3,0.296666666666667,0.34,-0.16
481,1200,sensornode0006,601.4,0.32,0.73,42.93,30030,10,4921,198,23,0.59,35184,25.26,175,6.5,Wood,1,,,4,0.543333333333333,-0.523333333333333,-0.676666666666667,0.523333333333333,0.516666666666667,0.433333333333333,0.44,0.436666666666667,0.346666666666667,0.22
482,1200,sensornode0007,782.9,-0.35,0.17,43.72,3521,0,561,14,0,0.53,4098,25,67.6,0.56,Ventilation,1,,,4,0.286666666666667,-0.68,-0.8,0.82,0.806666666666667,0.353333333333333,0.29,0.283333333333333,0.73,-0.15
483,1200,sensornode0008,644.4,0.68,0.23,44.8,16596,4,2399,68,10,0.57,19079,24.09,74.4,1.62,Wood,1,,,4,0.466666666666667,-0.583333333333333,-0.81,0.65,0.67,0.366666666666667,0.366666666666667,0.356666666666667,0.513333333333333,-0.04
484,1210,sensornode0005,586,-0.65,-0.28,42.71,18745,4,2999,82,6,0.56,21839,25.11,98,2.72,Wood,1,,,4,0.336666666666667,-0.696666666666667,-0.87,0.66,0.69,0.366666666666667,0.3,0.296666666666667,0.34,-0.16
485,1210,sensornode0006,601.9,0.32,0.73,42.81,29189,11,4812,209,25,0.6,34249,25.3,193.6,6.97,Wood,1,,,4,0.543333333333333,-0.523333333333333,-0.676666666666667,0.523333333333333,0.516666666666667,0.433333333333333,0.44,0.436666666666667,0.346666666666667,0.22
486,1210,sensornode0007,784.4,-0.35,0.17,43.7,28842,10,4731,194,23,0.73,33802,25.03,101.6,4.69,Wood,1,,,4,0.286666666666667,-0.68,-0.8,0.82,0.806666666666667,0.353333333333333,0.29,0.283333333333333,0.73,-0.15
487,1210,sensornode0008,660.8,0.68,0.23,44.53,31273,10,4766,264,40,0.67,36356,24.24,108.4,4.71,Wood,1,,,4,0.466666666666667,-0.583333333333333,-0.81,0.65,0.67,0.366666666666667,0.366666666666667,0.356666666666667,0.513333333333333,-0.04
488,1220,sensornode0005,588.4,-0.65,-0.28,42.7,29353,9,4747,158,15,0.6,34284,25.12,141.6,5.16,Wood,1,,,4,0.336666666666667,-0.696666666666667,-0.87,0.66,0.69,0.366666666666667,0.3,0.296666666666667,0.34,-0.16
489,1220,sensornode0006,605.3,1.2,0.92,42.69,29196,11,4796,199,23,0.57,34228,25.36,209.4,7.14,Wood,1,,,4,0.543333333333333,-0.523333333333333,-0.676666666666667,0.523333333333333,0.516666666666667,0.433333333333333,0.44,0.436666666666667,0.346666666666667,0.22
490,1220,sensornode0007,797.4,0.3,0.45,43.63,29032,14,4886,266,36,0.69,34236,25.06,151.2,6.2,Wood,1,,,4,0.286666666666667,-0.68,-0.8,0.82,0.806666666666667,0.353333333333333,0.29,0.283333333333333,0.73,-0.15
491,1220,sensornode0008,661.8,1.07,0.47,44.24,29937,11,4733,348,54,0.67,35085,24.35,146.6,5.93,Wood,1,,,4,0.466666666666667,-0.583333333333333,-0.81,0.65,0.67,0.366666666666667,0.366666666666667,0.356666666666667,0.513333333333333,-0.04
492,1230,sensornode0005,590.7,0.33,0.14,42.67,29042,10,4744,183,20,0.62,34001,25.14,184.2,6.27,Wood,1,,,4,0.336666666666667,-0.696666666666667,-0.87,0.66,0.69,0.366666666666667,0.3,0.296666666666667,0.34,-0.16
493,1230,sensornode0006,610,1.2,0.92,42.6,28950,9,4706,169,18,0.58,33854,25.39,233.6,7.21,Wood,1,,,4,0.543333333333333,-0.523333333333333,-0.676666666666667,0.523333333333333,0.516666666666667,0.433333333333333,0.44,0.436666666666667,0.346666666666667,0.22
494,1230,sensornode0007,806,0.3,0.45,43.58,28234,13,4726,244,32,0.67,33252,25.1,186,6.78,Wood,1,,,4,0.286666666666667,-0.68,-0.8,0.82,0.806666666666667,0.353333333333333,0.29,0.283333333333333,0.73,-0.15
495,1230,sensornode0008,677.1,1.07,0.47,43.98,29426,11,4771,407,63,0.68,34681,24.47,176,6.52,Wood,1,,,4,0.466666666666667,-0.583333333333333,-0.81,0.65,0.67,0.366666666666667,0.366666666666667,0.356666666666667,0.513333333333333,-0.04
496,1240,sensornode0005,598.4,0.33,0.14,42.63,28562,10,4695,197,23,0.59,33490,25.16,201.4,6.69,Wood,1,,,4,0.336666666666667,-0.696666666666667,-0.87,0.66,0.69,0.366666666666667,0.3,0.296666666666667,0.34,-0.16
497,1240,sensornode0006,613.8,1.69,1.06,42.53,27977,9,4565,173,19,0.58,32746,25.44,249.4,7.19,Wood,1,,,4,0.543333333333333,-0.523333333333333,-0.676666666666667,0.523333333333333,0.516666666666667,0.433333333333333,0.44,0.436666666666667,0.346666666666667,0.22
498,1240,sensornode0007,819.1,1.18,0.78,43.48,27877,13,4700,260,36,0.69,32888,25.14,197,7.11,Wood,1,,,4,0.286666666666667,-0.68,-0.8,0.82,0.806666666666667,0.353333333333333,0.29,0.283333333333333,0.73,-0.15
499,1240,sensornode0008,695.6,1.67,0.64,43.76,29160,11,4763,423,66,0.65,34425,24.57,186.4,6.77,Wood,1,,,4,0.466666666666667,-0.583333333333333,-0.81,0.65,0.67,0.366666666666667,0.366666666666667,0.356666666666667,0.513333333333333,-0.04
500,1250,sensornode0005,601.3,1.23,0.59,42.61,28243,10,4638,192,23,0.58,33108,25.19,212.8,6.9,Wood,1,,,5,0.953333333333333,0.906666666666667,0.96,0.52,0.653333333333333,0.733333333333333,0.736666666666667,0.74,0.653333333333333,0.726666666666667
501,1250,sensornode0006,620.6,1.69,1.06,42.48,27406,8,4430,146,14,0.55,32005,25.46,259.4,7.12,Wood,1,,,5,0.996666666666667,0.88,0.96,0.466666666666667,0.646666666666667,0.723333333333333,0.733333333333333,0.726666666666667,0.606666666666667,0.643333333333333
502,1250,sensornode0007,832.4,1.18,0.78,43.42,27600,14,4677,271,38,0.68,32602,25.16,203.6,7.23,Wood,1,,,5,0.88,0.933333333333333,0.96,0.426666666666667,0.613333333333333,0.653333333333333,0.65,0.66,0.54,0.713333333333333
503,1250,sensornode0008,721.5,1.67,0.64,43.57,28772,11,4666,399,62,0.65,33912,24.64,189.6,6.92,Wood,1,,,5,0.746666666666667,0.933333333333333,0.96,0.466666666666667,0.6,0.633333333333333,0.633333333333333,0.65,0.54,0.75
504,1260,sensornode0005,600.1,1.23,0.59,42.55,27709,10,4561,195,23,0.6,32500,25.21,235,7.01,Wood,1,,,5,0.953333333333333,0.906666666666667,0.96,0.52,0.653333333333333,0.733333333333333,0.736666666666667,0.74,0.653333333333333,0.726666666666667
505,1260,sensornode0006,627.7,2.03,1.14,42.43,27115,8,4384,145,14,0.58,31666,25.49,265,7.12,Wood,1,,,5,0.996666666666667,0.88,0.96,0.466666666666667,0.646666666666667,0.723333333333333,0.733333333333333,0.726666666666667,0.606666666666667,0.643333333333333
506,1260,sensornode0007,830.5,1.78,1.03,43.39,27279,13,4590,249,34,0.67,32166,25.18,219.4,7.29,Wood,1,,,5,0.88,0.933333333333333,0.96,0.426666666666667,0.613333333333333,0.653333333333333,0.65,0.66,0.54,0.713333333333333
507,1260,sensornode0008,731.6,1.82,0.72,43.41,28252,11,4581,391,61,0.66,33297,24.72,199,7,Wood,1,,,5,0.746666666666667,0.933333333333333,0.96,0.466666666666667,0.6,0.633333333333333,0.633333333333333,0.65,0.54,0.75
508,1270,sensornode0005,599.6,1.64,0.84,42.53,27211,10,4474,188,22,0.58,31907,25.23,251.4,6.97,Wood,1,,,5,0.953333333333333,0.906666666666667,0.96,0.52,0.653333333333333,0.733333333333333,0.736666666666667,0.74,0.653333333333333,0.726666666666667
509,1270,sensornode0006,628.7,2.03,1.14,42.37,26701,8,4314,141,13,0.56,31179,25.49,268.2,7.1,Wood,1,,,5,0.996666666666667,0.88,0.96,0.466666666666667,0.646666666666667,0.723333333333333,0.733333333333333,0.726666666666667,0.606666666666667,0.643333333333333
510,1270,sensornode0007,833.9,1.78,1.03,43.33,26950,12,4508,231,31,0.66,31734,25.23,233.2,7.28,Wood,1,,,5,0.88,0.933333333333333,0.96,0.426666666666667,0.613333333333333,0.653333333333333,0.65,0.66,0.54,0.713333333333333
511,1270,sensornode0008,704,1.82,0.72,43.27,27845,11,4508,382,59,0.64,32807,24.79,210.8,6.99,Wood,1,,,5,0.746666666666667,0.933333333333333,0.96,0.466666666666667,0.6,0.633333333333333,0.633333333333333,0.65,0.54,0.75
512,1280,sensornode0005,599.2,1.64,0.84,42.47,26827,9,4374,165,18,0.56,31394,25.26,261.2,6.92,Wood,1,,,5,0.953333333333333,0.906666666666667,0.96,0.52,0.653333333333333,0.733333333333333,0.736666666666667,0.74,0.653333333333333,0.726666666666667
513,1280,sensornode0006,632.4,1.89,1.17,42.39,26189,8,4245,146,15,0.59,30604,25.52,270.4,7.05,Wood,1,,,5,0.996666666666667,0.88,0.96,0.466666666666667,0.646666666666667,0.723333333333333,0.733333333333333,0.726666666666667,0.606666666666667,0.643333333333333
514,1280,sensornode0007,851.4,1.88,1.2,43.28,26581,11,4424,215,28,0.67,31261,25.24,242.4,7.28,Wood,1,,,5,0.88,0.933333333333333,0.96,0.426666666666667,0.613333333333333,0.653333333333333,0.65,0.66,0.54,0.713333333333333
515,1280,sensornode0008,720,2.19,0.73,43.13,27577,10,4401,343,53,0.62,32386,24.86,220.2,6.99,Wood,1,,,5,0.746666666666667,0.933333333333333,0.96,0.466666666666667,0.6,0.633333333333333,0.633333333333333,0.65,0.54,0.75
516,1290,sensornode0005,600.5,1.41,0.97,42.43,26353,8,4284,154,16,0.57,30818,25.29,267,6.93,Wood,1,,,5,0.953333333333333,0.906666666666667,0.96,0.52,0.653333333333333,0.733333333333333,0.736666666666667,0.74,0.653333333333333,0.726666666666667
517,1290,sensornode0006,640.3,1.89,1.17,42.38,37598,14,6204,273,33,0.63,44125,25.53,275.2,8.45,Wood,2,,,5,0.996666666666667,0.88,0.96,0.466666666666667,0.646666666666667,0.723333333333333,0.733333333333333,0.726666666666667,0.606666666666667,0.643333333333333
518,1290,sensornode0007,857.5,1.88,1.2,43.23,26176,12,4392,232,31,0.67,30846,25.26,248,7.28,Wood,1,,,5,0.88,0.933333333333333,0.96,0.426666666666667,0.613333333333333,0.653333333333333,0.65,0.66,0.54,0.713333333333333
519,1290,sensornode0008,711.7,2.19,0.73,42.99,27334,10,4321,317,49,0.62,32033,24.93,226,6.96,Wood,1,,,5,0.746666666666667,0.933333333333333,0.96,0.466666666666667,0.6,0.633333333333333,0.633333333333333,0.65,0.54,0.75
520,1300,sensornode0005,603.7,1.41,0.97,42.39,25148,9,4122,167,19,0.58,29466,25.31,270.2,6.87,Wood,1,,,5,0.953333333333333,0.906666666666667,0.96,0.52,0.653333333333333,0.733333333333333,0.736666666666667,0.74,0.653333333333333,0.726666666666667
521,1300,sensornode0006,641.5,2.35,1.26,42.34,44883,24,7665,474,68,0.69,53116,25.56,292,10.32,Wood,2,,,5,0.996666666666667,0.88,0.96,0.466666666666667,0.646666666666667,0.723333333333333,0.733333333333333,0.726666666666667,0.606666666666667,0.643333333333333
522,1300,sensornode0007,863,2.16,1.26,43.21,25667,12,4304,226,30,0.65,30241,25.28,251.6,7.2,Wood,1,,,5,0.88,0.933333333333333,0.96,0.426666666666667,0.613333333333333,0.653333333333333,0.65,0.66,0.54,0.713333333333333
523,1300,sensornode0008,707.4,2.22,0.76,42.86,27497,10,4318,303,47,0.61,32177,24.97,230.4,6.99,Wood,1,,,5,0.746666666666667,0.933333333333333,0.96,0.466666666666667,0.6,0.633333333333333,0.633333333333333,0.65,0.54,0.75
524,1310,sensornode0005,612.7,1.54,1.08,42.37,27808,10,4570,191,23,0.58,32603,25.32,272.4,7,Wood,1,,,5,0.953333333333333,0.906666666666667,0.96,0.52,0.653333333333333,0.733333333333333,0.736666666666667,0.74,0.653333333333333,0.726666666666667
525,1310,sensornode0006,642.9,2.35,1.26,42.3,44114,28,7693,556,84,0.68,52477,25.61,306.6,10.8,Wood,2,,,5,0.996666666666667,0.88,0.96,0.466666666666667,0.646666666666667,0.723333333333333,0.733333333333333,0.726666666666667,0.606666666666667,0.643333333333333
526,1310,sensornode0007,867.1,2.16,1.26,43.18,30935,15,5233,298,42,0.72,36525,25.31,254.4,7.77,Wood,1,,,5,0.88,0.933333333333333,0.96,0.426666666666667,0.613333333333333,0.653333333333333,0.65,0.66,0.54,0.713333333333333
527,1310,sensornode0008,721.3,2.22,0.76,42.81,37109,16,6304,673,105,0.79,44209,25.01,237,8.32,Wood,2,,,5,0.746666666666667,0.933333333333333,0.96,0.466666666666667,0.6,0.633333333333333,0.633333333333333,0.65,0.54,0.75
528,1320,sensornode0005,616.7,1.54,1.08,42.39,39312,19,6613,358,49,0.7,46352,25.34,279.6,8.4,Wood,2,,,5,0.953333333333333,0.906666666666667,0.96,0.52,0.653333333333333,0.733333333333333,0.736666666666667,0.74,0.653333333333333,0.726666666666667
529,1320,sensornode0006,646.7,3.37,1.71,42.26,43832,31,7744,611,95,0.69,52315,25.63,316.2,10.86,Wood,2,,,5,0.996666666666667,0.88,0.96,0.466666666666667,0.646666666666667,0.723333333333333,0.733333333333333,0.726666666666667,0.606666666666667,0.643333333333333
530,1320,sensornode0007,867.2,2.13,1.39,43.18,40531,43,7694,871,146,0.87,49287,25.34,266,9.95,Wood,2,,,5,0.88,0.933333333333333,0.96,0.426666666666667,0.613333333333333,0.653333333333333,0.65,0.66,0.54,0.713333333333333
531,1320,sensornode0008,706.4,2.45,0.84,42.74,38804,25,7929,1442,228,0.87,48430,25.07,252,9.84,Wood,2,,,5,0.746666666666667,0.933333333333333,0.96,0.466666666666667,0.6,0.633333333333333,0.633333333333333,0.65,0.54,0.75
532,1330,sensornode0005,619.1,2.19,1.38,42.37,42394,30,7510,602,94,0.73,50632,25.35,294,9.81,Wood,2,,,5,0.953333333333333,0.906666666666667,0.96,0.52,0.653333333333333,0.733333333333333,0.736666666666667,0.74,0.653333333333333,0.726666666666667
533,1330,sensornode0006,650.9,3.37,1.71,42.19,43488,34,7790,667,106,0.69,52086,25.65,322,10.83,Wood,2,,,5,0.996666666666667,0.88,0.96,0.466666666666667,0.646666666666667,0.723333333333333,0.733333333333333,0.726666666666667,0.606666666666667,0.643333333333333
